OID_,WellName,Zm,Xm,Ym
25912,82A-11-RD3,64.317,326986.889,4406768.877
25913,82A-11-RD3,63.408,326987.03,4406769.27
25914,82A-11-RD3,62.5,326987.169,4406769.664
25915,82A-11-RD3,61.592,326987.308,4406770.059
25916,82A-11-RD3,60.684,326987.446,4406770.455
25917,82A-11-RD3,59.777,326987.583,4406770.852
25918,82A-11-RD3,58.869,326987.72,4406771.25
25919,82A-11-RD3,57.962,326987.855,4406771.648
25920,82A-11-RD3,57.056,326987.99,4406772.048
25921,82A-11-RD3,56.149,326988.124,4406772.449
25922,82A-11-RD3,55.243,326988.257,4406772.85
25923,82A-11-RD3,54.337,326988.389,4406773.252
25924,82A-11-RD3,53.431,326988.52,4406773.656
25925,82A-11-RD3,52.526,326988.65,4406774.06
25926,82A-11-RD3,51.621,326988.779,4406774.465
25927,82A-11-RD3,50.716,326988.908,4406774.872
25928,82A-11-RD3,49.812,326989.035,4406775.279
25929,82A-11-RD3,48.908,326989.162,4406775.687
25930,82A-11-RD3,48.004,326989.288,4406776.096
25931,82A-11-RD3,47.101,326989.413,4406776.506
25932,82A-11-RD3,46.198,326989.537,4406776.917
25933,82A-11-RD3,45.295,326989.661,4406777.329
25934,82A-11-RD3,44.392,326989.783,4406777.742
25935,82A-11-RD3,43.49,326989.905,4406778.156
25936,82A-11-RD3,42.588,326990.026,4406778.571
25937,82A-11-RD3,41.687,326990.145,4406778.986
25938,82A-11-RD3,40.786,326990.264,4406779.403
25939,82A-11-RD3,39.885,326990.382,4406779.821
25940,82A-11-RD3,38.984,326990.499,4406780.239
25941,82A-11-RD3,38.084,326990.615,4406780.658
25942,82A-11-RD3,37.184,326990.73,4406781.079
25943,82A-11-RD3,36.284,326990.845,4406781.5
25944,82A-11-RD3,35.384,326990.958,4406781.922
25945,82A-11-RD3,34.485,326991.071,4406782.345
25946,82A-11-RD3,33.587,326991.183,4406782.769
25947,82A-11-RD3,32.688,326991.294,4406783.194
25948,82A-11-RD3,31.79,326991.404,4406783.62
25949,82A-11-RD3,30.892,326991.514,4406784.046
25950,82A-11-RD3,29.995,326991.622,4406784.474
25951,82A-11-RD3,29.098,326991.729,4406784.903
25952,82A-11-RD3,28.201,326991.836,4406785.332
25953,82A-11-RD3,27.305,326991.941,4406785.762
25954,82A-11-RD3,26.409,326992.046,4406786.194
25955,82A-11-RD3,25.513,326992.15,4406786.626
25956,82A-11-RD3,24.618,326992.253,4406787.059
25957,82A-11-RD3,23.723,326992.355,4406787.494
25958,82A-11-RD3,22.828,326992.456,4406787.929
25959,82A-11-RD3,21.933,326992.557,4406788.364
25960,82A-11-RD3,21.039,326992.657,4406788.801
25961,82A-11-RD3,20.145,326992.756,4406789.238
25962,82A-11-RD3,19.252,326992.854,4406789.676
25963,82A-11-RD3,18.358,326992.952,4406790.115
25964,82A-11-RD3,17.465,326993.049,4406790.554
25965,82A-11-RD3,16.573,326993.145,4406790.994
25966,82A-11-RD3,15.68,326993.241,4406791.435
25967,82A-11-RD3,14.788,326993.336,4406791.877
25968,82A-11-RD3,13.896,326993.43,4406792.319
25969,82A-11-RD3,13.005,326993.523,4406792.762
25970,82A-11-RD3,12.113,326993.616,4406793.206
25971,82A-11-RD3,11.222,326993.708,4406793.65
25972,82A-11-RD3,10.332,326993.799,4406794.096
25973,82A-11-RD3,9.441,326993.89,4406794.542
25974,82A-11-RD3,8.551,326993.98,4406794.988
25975,82A-11-RD3,7.661,326994.069,4406795.436
25976,82A-11-RD3,6.771,326994.157,4406795.884
25977,82A-11-RD3,5.882,326994.245,4406796.332
25978,82A-11-RD3,4.992,326994.332,4406796.78
25979,82A-11-RD3,4.102,326994.418,4406797.227
25980,82A-11-RD3,3.211,326994.504,4406797.674
25981,82A-11-RD3,2.32,326994.589,4406798.12
25982,82A-11-RD3,1.429,326994.674,4406798.566
25983,82A-11-RD3,0.538,326994.759,4406799.012
25984,82A-11-RD3,-0.353,326994.843,4406799.457
25985,82A-11-RD3,-1.245,326994.926,4406799.901
25986,82A-11-RD3,-2.138,326995.009,4406800.345
25987,82A-11-RD3,-3.03,326995.091,4406800.789
25988,82A-11-RD3,-3.923,326995.173,4406801.232
25989,82A-11-RD3,-4.816,326995.254,4406801.674
25990,82A-11-RD3,-5.709,326995.334,4406802.116
25991,82A-11-RD3,-6.603,326995.414,4406802.558
25992,82A-11-RD3,-7.497,326995.493,4406802.999
25993,82A-11-RD3,-8.391,326995.572,4406803.439
25994,82A-11-RD3,-9.286,326995.65,4406803.879
25995,82A-11-RD3,-10.181,326995.728,4406804.319
25996,82A-11-RD3,-11.075,326995.805,4406804.758
25997,82A-11-RD3,-11.97,326995.881,4406805.198
25998,82A-11-RD3,-12.865,326995.957,4406805.639
25999,82A-11-RD3,-13.759,326996.032,4406806.08
26000,82A-11-RD3,-14.653,326996.107,4406806.521
26001,82A-11-RD3,-15.547,326996.181,4406806.963
26002,82A-11-RD3,-16.441,326996.254,4406807.405
26003,82A-11-RD3,-17.335,326996.327,4406807.848
26004,82A-11-RD3,-18.228,326996.399,4406808.291
26005,82A-11-RD3,-19.122,326996.47,4406808.735
26006,82A-11-RD3,-20.015,326996.541,4406809.179
26007,82A-11-RD3,-20.908,326996.611,4406809.623
26008,82A-11-RD3,-21.801,326996.68,4406810.068
26009,82A-11-RD3,-22.694,326996.749,4406810.513
26010,82A-11-RD3,-23.586,326996.817,4406810.959
26011,82A-11-RD3,-24.479,326996.885,4406811.405
26012,82A-11-RD3,-25.371,326996.952,4406811.852
26013,82A-11-RD3,-26.263,326997.018,4406812.299
26014,82A-11-RD3,-27.155,326997.084,4406812.746
26015,82A-11-RD3,-28.047,326997.149,4406813.194
26016,82A-11-RD3,-28.939,326997.213,4406813.641
26017,82A-11-RD3,-29.831,326997.277,4406814.089
26018,82A-11-RD3,-30.723,326997.34,4406814.536
26019,82A-11-RD3,-31.615,326997.402,4406814.984
26020,82A-11-RD3,-32.507,326997.463,4406815.431
26021,82A-11-RD3,-33.4,326997.524,4406815.878
26022,82A-11-RD3,-34.292,326997.583,4406816.326
26023,82A-11-RD3,-35.185,326997.642,4406816.773
26024,82A-11-RD3,-36.077,326997.7,4406817.22
26025,82A-11-RD3,-36.97,326997.758,4406817.667
26026,82A-11-RD3,-37.863,326997.815,4406818.114
26027,82A-11-RD3,-38.755,326997.871,4406818.561
26028,82A-11-RD3,-39.648,326997.926,4406819.008
26029,82A-11-RD3,-40.541,326997.981,4406819.454
26030,82A-11-RD3,-41.434,326998.035,4406819.901
26031,82A-11-RD3,-42.327,326998.088,4406820.348
26032,82A-11-RD3,-43.221,326998.14,4406820.794
26033,82A-11-RD3,-44.114,326998.192,4406821.241
26034,82A-11-RD3,-45.007,326998.243,4406821.687
26035,82A-11-RD3,-45.901,326998.293,4406822.134
26036,82A-11-RD3,-46.794,326998.343,4406822.58
26037,82A-11-RD3,-47.688,326998.393,4406823.026
26038,82A-11-RD3,-48.582,326998.442,4406823.472
26039,82A-11-RD3,-49.475,326998.491,4406823.917
26040,82A-11-RD3,-50.369,326998.539,4406824.363
26041,82A-11-RD3,-51.263,326998.587,4406824.809
26042,82A-11-RD3,-52.157,326998.635,4406825.254
26043,82A-11-RD3,-53.051,326998.682,4406825.7
26044,82A-11-RD3,-53.946,326998.729,4406826.145
26045,82A-11-RD3,-54.84,326998.775,4406826.59
26046,82A-11-RD3,-55.734,326998.821,4406827.035
26047,82A-11-RD3,-56.628,326998.866,4406827.48
26048,82A-11-RD3,-57.523,326998.911,4406827.925
26049,82A-11-RD3,-58.417,326998.956,4406828.37
26050,82A-11-RD3,-59.312,326999,4406828.814
26051,82A-11-RD3,-60.207,326999.044,4406829.258
26052,82A-11-RD3,-61.102,326999.087,4406829.703
26053,82A-11-RD3,-61.997,326999.13,4406830.147
26054,82A-11-RD3,-62.892,326999.172,4406830.591
26055,82A-11-RD3,-63.787,326999.215,4406831.034
26056,82A-11-RD3,-64.682,326999.258,4406831.477
26057,82A-11-RD3,-65.578,326999.301,4406831.92
26058,82A-11-RD3,-66.474,326999.344,4406832.363
26059,82A-11-RD3,-67.369,326999.387,4406832.805
26060,82A-11-RD3,-68.265,326999.43,4406833.247
26061,82A-11-RD3,-69.162,326999.473,4406833.689
26062,82A-11-RD3,-70.058,326999.516,4406834.13
26063,82A-11-RD3,-70.954,326999.559,4406834.571
26064,82A-11-RD3,-71.851,326999.603,4406835.012
26065,82A-11-RD3,-72.748,326999.646,4406835.452
26066,82A-11-RD3,-73.645,326999.689,4406835.892
26067,82A-11-RD3,-74.542,326999.733,4406836.332
26068,82A-11-RD3,-75.439,326999.777,4406836.771
26069,82A-11-RD3,-76.336,326999.82,4406837.21
26070,82A-11-RD3,-77.234,326999.864,4406837.649
26071,82A-11-RD3,-78.132,326999.908,4406838.087
26072,82A-11-RD3,-79.03,326999.951,4406838.525
26073,82A-11-RD3,-79.928,326999.995,4406838.963
26074,82A-11-RD3,-80.826,327000.038,4406839.4
26075,82A-11-RD3,-81.724,327000.082,4406839.837
26076,82A-11-RD3,-82.623,327000.126,4406840.274
26077,82A-11-RD3,-83.522,327000.17,4406840.71
26078,82A-11-RD3,-84.421,327000.214,4406841.146
26079,82A-11-RD3,-85.32,327000.258,4406841.582
26080,82A-11-RD3,-86.219,327000.302,4406842.017
26081,82A-11-RD3,-87.118,327000.346,4406842.452
26082,82A-11-RD3,-88.018,327000.39,4406842.887
26083,82A-11-RD3,-88.917,327000.434,4406843.321
26084,82A-11-RD3,-89.817,327000.478,4406843.756
26085,82A-11-RD3,-90.716,327000.522,4406844.19
26086,82A-11-RD3,-91.616,327000.566,4406844.624
26087,82A-11-RD3,-92.516,327000.61,4406845.059
26088,82A-11-RD3,-93.415,327000.655,4406845.493
26089,82A-11-RD3,-94.315,327000.699,4406845.927
26090,82A-11-RD3,-95.215,327000.743,4406846.361
26091,82A-11-RD3,-96.115,327000.787,4406846.795
26092,82A-11-RD3,-97.015,327000.831,4406847.229
26093,82A-11-RD3,-97.915,327000.875,4406847.662
26094,82A-11-RD3,-98.815,327000.919,4406848.096
26095,82A-11-RD3,-99.715,327000.963,4406848.529
26096,82A-11-RD3,-100.615,327001.007,4406848.962
26097,82A-11-RD3,-101.515,327001.051,4406849.396
26098,82A-11-RD3,-102.416,327001.095,4406849.829
26099,82A-11-RD3,-103.316,327001.139,4406850.262
26100,82A-11-RD3,-104.216,327001.183,4406850.695
26101,82A-11-RD3,-105.117,327001.227,4406851.128
26102,82A-11-RD3,-106.017,327001.271,4406851.561
26103,82A-11-RD3,-106.917,327001.314,4406851.994
26104,82A-11-RD3,-107.818,327001.357,4406852.427
26105,82A-11-RD3,-108.718,327001.4,4406852.859
26106,82A-11-RD3,-109.619,327001.442,4406853.292
26107,82A-11-RD3,-110.52,327001.484,4406853.724
26108,82A-11-RD3,-111.421,327001.525,4406854.156
26109,82A-11-RD3,-112.322,327001.566,4406854.588
26110,82A-11-RD3,-113.223,327001.606,4406855.02
26111,82A-11-RD3,-114.124,327001.646,4406855.452
26112,82A-11-RD3,-115.025,327001.686,4406855.883
26113,82A-11-RD3,-115.926,327001.725,4406856.315
26114,82A-11-RD3,-116.827,327001.764,4406856.747
26115,82A-11-RD3,-117.729,327001.803,4406857.178
26116,82A-11-RD3,-118.63,327001.841,4406857.609
26117,82A-11-RD3,-119.532,327001.879,4406858.04
26118,82A-11-RD3,-120.433,327001.916,4406858.471
26119,82A-11-RD3,-121.335,327001.953,4406858.901
26120,82A-11-RD3,-122.237,327001.989,4406859.332
26121,82A-11-RD3,-123.139,327002.025,4406859.763
26122,82A-11-RD3,-124.041,327002.061,4406860.193
26123,82A-11-RD3,-124.942,327002.097,4406860.624
26124,82A-11-RD3,-125.844,327002.133,4406861.055
26125,82A-11-RD3,-126.746,327002.169,4406861.486
26126,82A-11-RD3,-127.647,327002.205,4406861.917
26127,82A-11-RD3,-128.549,327002.242,4406862.348
26128,82A-11-RD3,-129.45,327002.278,4406862.779
26129,82A-11-RD3,-130.352,327002.315,4406863.211
26130,82A-11-RD3,-131.253,327002.351,4406863.642
26131,82A-11-RD3,-132.155,327002.387,4406864.073
26132,82A-11-RD3,-133.056,327002.423,4406864.505
26133,82A-11-RD3,-133.957,327002.46,4406864.937
26134,82A-11-RD3,-134.859,327002.496,4406865.368
26135,82A-11-RD3,-135.76,327002.532,4406865.8
26136,82A-11-RD3,-136.661,327002.568,4406866.232
26137,82A-11-RD3,-137.562,327002.604,4406866.663
26138,82A-11-RD3,-138.464,327002.641,4406867.095
26139,82A-11-RD3,-139.365,327002.677,4406867.527
26140,82A-11-RD3,-140.266,327002.713,4406867.959
26141,82A-11-RD3,-141.167,327002.749,4406868.391
26142,82A-11-RD3,-142.069,327002.785,4406868.822
26143,82A-11-RD3,-142.97,327002.821,4406869.253
26144,82A-11-RD3,-143.872,327002.857,4406869.684
26145,82A-11-RD3,-144.774,327002.892,4406870.115
26146,82A-11-RD3,-145.676,327002.927,4406870.545
26147,82A-11-RD3,-146.578,327002.962,4406870.975
26148,82A-11-RD3,-147.48,327002.997,4406871.405
26149,82A-11-RD3,-148.383,327003.032,4406871.834
26150,82A-11-RD3,-149.286,327003.066,4406872.263
26151,82A-11-RD3,-150.188,327003.1,4406872.691
26152,82A-11-RD3,-151.091,327003.134,4406873.12
26153,82A-11-RD3,-151.994,327003.168,4406873.548
26154,82A-11-RD3,-152.898,327003.202,4406873.976
26155,82A-11-RD3,-153.801,327003.235,4406874.403
26156,82A-11-RD3,-154.705,327003.268,4406874.83
26157,82A-11-RD3,-155.609,327003.302,4406875.257
26158,82A-11-RD3,-156.513,327003.334,4406875.683
26159,82A-11-RD3,-157.416,327003.367,4406876.109
26160,82A-11-RD3,-158.321,327003.4,4406876.536
26161,82A-11-RD3,-159.224,327003.432,4406876.962
26162,82A-11-RD3,-160.128,327003.465,4406877.389
26163,82A-11-RD3,-161.032,327003.497,4406877.816
26164,82A-11-RD3,-161.935,327003.529,4406878.243
26165,82A-11-RD3,-162.839,327003.561,4406878.671
26166,82A-11-RD3,-163.742,327003.593,4406879.099
26167,82A-11-RD3,-164.645,327003.625,4406879.527
26168,82A-11-RD3,-165.548,327003.656,4406879.955
26169,82A-11-RD3,-166.451,327003.688,4406880.384
26170,82A-11-RD3,-167.354,327003.719,4406880.813
26171,82A-11-RD3,-168.256,327003.75,4406881.242
26172,82A-11-RD3,-169.159,327003.781,4406881.672
26173,82A-11-RD3,-170.061,327003.812,4406882.102
26174,82A-11-RD3,-170.964,327003.842,4406882.532
26175,82A-11-RD3,-171.866,327003.873,4406882.962
26176,82A-11-RD3,-172.768,327003.903,4406883.392
26177,82A-11-RD3,-173.67,327003.934,4406883.823
26178,82A-11-RD3,-174.572,327003.964,4406884.254
26179,82A-11-RD3,-175.473,327003.994,4406884.685
26180,82A-11-RD3,-176.375,327004.024,4406885.116
26181,82A-11-RD3,-177.277,327004.054,4406885.547
26182,82A-11-RD3,-178.179,327004.083,4406885.978
26183,82A-11-RD3,-179.082,327004.113,4406886.408
26184,82A-11-RD3,-179.984,327004.142,4406886.838
26185,82A-11-RD3,-180.886,327004.171,4406887.269
26186,82A-11-RD3,-181.788,327004.2,4406887.699
26187,82A-11-RD3,-182.69,327004.229,4406888.13
26188,82A-11-RD3,-183.592,327004.258,4406888.56
26189,82A-11-RD3,-184.494,327004.287,4406888.991
26190,82A-11-RD3,-185.397,327004.316,4406889.421
26191,82A-11-RD3,-186.299,327004.344,4406889.851
26192,82A-11-RD3,-187.201,327004.373,4406890.281
26193,82A-11-RD3,-188.104,327004.401,4406890.711
26194,82A-11-RD3,-189.006,327004.429,4406891.14
26195,82A-11-RD3,-189.909,327004.457,4406891.57
26196,82A-11-RD3,-190.811,327004.485,4406892
26197,82A-11-RD3,-191.714,327004.513,4406892.429
26198,82A-11-RD3,-192.617,327004.541,4406892.859
26199,82A-11-RD3,-193.519,327004.569,4406893.288
26200,82A-11-RD3,-194.422,327004.596,4406893.717
26201,82A-11-RD3,-195.325,327004.623,4406894.146
26202,82A-11-RD3,-196.229,327004.65,4406894.574
26203,82A-11-RD3,-197.132,327004.677,4406895.002
26204,82A-11-RD3,-198.036,327004.704,4406895.43
26205,82A-11-RD3,-198.939,327004.731,4406895.857
26206,82A-11-RD3,-199.843,327004.758,4406896.284
26207,82A-11-RD3,-200.747,327004.784,4406896.711
26208,82A-11-RD3,-201.651,327004.811,4406897.138
26209,82A-11-RD3,-202.555,327004.837,4406897.564
26210,82A-11-RD3,-203.459,327004.863,4406897.99
26211,82A-11-RD3,-204.364,327004.889,4406898.416
26212,82A-11-RD3,-205.268,327004.915,4406898.842
26213,82A-11-RD3,-206.173,327004.941,4406899.267
26214,82A-11-RD3,-207.078,327004.967,4406899.692
26215,82A-11-RD3,-207.983,327004.993,4406900.117
26216,82A-11-RD3,-208.888,327005.018,4406900.541
26217,82A-11-RD3,-209.793,327005.044,4406900.966
26218,82A-11-RD3,-210.698,327005.069,4406901.39
26219,82A-11-RD3,-211.604,327005.094,4406901.814
26220,82A-11-RD3,-212.509,327005.119,4406902.237
26221,82A-11-RD3,-213.415,327005.144,4406902.66
26222,82A-11-RD3,-214.321,327005.169,4406903.083
26223,82A-11-RD3,-215.227,327005.193,4406903.506
26224,82A-11-RD3,-216.133,327005.218,4406903.928
26225,82A-11-RD3,-217.039,327005.242,4406904.35
26226,82A-11-RD3,-217.945,327005.266,4406904.772
26227,82A-11-RD3,-218.852,327005.29,4406905.194
26228,82A-11-RD3,-219.758,327005.313,4406905.615
26229,82A-11-RD3,-220.665,327005.336,4406906.037
26230,82A-11-RD3,-221.571,327005.359,4406906.458
26231,82A-11-RD3,-222.478,327005.381,4406906.879
26232,82A-11-RD3,-223.385,327005.403,4406907.3
26233,82A-11-RD3,-224.292,327005.424,4406907.721
26234,82A-11-RD3,-225.199,327005.445,4406908.141
26235,82A-11-RD3,-226.106,327005.465,4406908.562
26236,82A-11-RD3,-227.013,327005.485,4406908.982
26237,82A-11-RD3,-227.92,327005.504,4406909.403
26238,82A-11-RD3,-228.827,327005.523,4406909.823
26239,82A-11-RD3,-229.735,327005.541,4406910.243
26240,82A-11-RD3,-230.642,327005.559,4406910.663
26241,82A-11-RD3,-231.549,327005.577,4406911.083
26242,82A-11-RD3,-232.457,327005.594,4406911.502
26243,82A-11-RD3,-233.365,327005.611,4406911.922
26244,82A-11-RD3,-234.272,327005.627,4406912.341
26245,82A-11-RD3,-235.18,327005.643,4406912.76
26246,82A-11-RD3,-236.088,327005.658,4406913.179
26247,82A-11-RD3,-236.996,327005.673,4406913.598
26248,82A-11-RD3,-237.904,327005.688,4406914.016
26249,82A-11-RD3,-238.812,327005.701,4406914.435
26250,82A-11-RD3,-239.72,327005.715,4406914.853
26251,82A-11-RD3,-240.629,327005.728,4406915.271
26252,82A-11-RD3,-241.537,327005.741,4406915.69
26253,82A-11-RD3,-242.445,327005.754,4406916.108
26254,82A-11-RD3,-243.354,327005.765,4406916.525
26255,82A-11-RD3,-244.262,327005.776,4406916.943
26256,82A-11-RD3,-245.171,327005.785,4406917.361
26257,82A-11-RD3,-246.079,327005.793,4406917.778
26258,82A-11-RD3,-246.988,327005.799,4406918.195
26259,82A-11-RD3,-247.897,327005.803,4406918.613
26260,82A-11-RD3,-248.806,327005.806,4406919.03
26261,82A-11-RD3,-249.715,327005.807,4406919.447
26262,82A-11-RD3,-250.624,327005.806,4406919.864
26263,82A-11-RD3,-251.533,327005.804,4406920.281
26264,82A-11-RD3,-252.442,327005.8,4406920.697
26265,82A-11-RD3,-253.351,327005.795,4406921.114
26266,82A-11-RD3,-254.26,327005.788,4406921.53
26267,82A-11-RD3,-255.169,327005.779,4406921.947
26268,82A-11-RD3,-256.078,327005.769,4406922.364
26269,82A-11-RD3,-256.987,327005.757,4406922.78
26270,82A-11-RD3,-257.896,327005.744,4406923.196
26271,82A-11-RD3,-258.805,327005.729,4406923.612
26272,82A-11-RD3,-259.714,327005.712,4406924.028
26273,82A-11-RD3,-260.624,327005.694,4406924.444
26274,82A-11-RD3,-261.533,327005.675,4406924.86
26275,82A-11-RD3,-262.443,327005.655,4406925.274
26276,82A-11-RD3,-263.353,327005.635,4406925.688
26277,82A-11-RD3,-264.264,327005.615,4406926.1
26278,82A-11-RD3,-265.175,327005.594,4406926.512
26279,82A-11-RD3,-266.086,327005.573,4406926.923
26280,82A-11-RD3,-266.998,327005.552,4406927.333
26281,82A-11-RD3,-267.91,327005.53,4406927.743
26282,82A-11-RD3,-268.823,327005.508,4406928.151
26283,82A-11-RD3,-269.735,327005.486,4406928.559
26284,82A-11-RD3,-270.649,327005.463,4406928.966
26285,82A-11-RD3,-271.562,327005.44,4406929.372
26286,82A-11-RD3,-272.476,327005.417,4406929.777
26287,82A-11-RD3,-273.39,327005.393,4406930.182
26288,82A-11-RD3,-274.305,327005.369,4406930.585
26289,82A-11-RD3,-275.22,327005.345,4406930.988
26290,82A-11-RD3,-276.135,327005.32,4406931.39
26291,82A-11-RD3,-277.051,327005.295,4406931.791
26292,82A-11-RD3,-277.967,327005.269,4406932.191
26293,82A-11-RD3,-278.883,327005.244,4406932.591
26294,82A-11-RD3,-279.8,327005.218,4406932.991
26295,82A-11-RD3,-280.716,327005.193,4406933.39
26296,82A-11-RD3,-281.633,327005.168,4406933.789
26297,82A-11-RD3,-282.549,327005.143,4406934.188
26298,82A-11-RD3,-283.466,327005.118,4406934.587
26299,82A-11-RD3,-284.382,327005.094,4406934.986
26300,82A-11-RD3,-285.299,327005.07,4406935.385
26301,82A-11-RD3,-286.216,327005.046,4406935.784
26302,82A-11-RD3,-287.132,327005.023,4406936.183
26303,82A-11-RD3,-288.049,327005,4406936.582
26304,82A-11-RD3,-288.966,327004.977,4406936.98
26305,82A-11-RD3,-289.883,327004.954,4406937.379
26306,82A-11-RD3,-290.8,327004.932,4406937.778
26307,82A-11-RD3,-291.716,327004.91,4406938.176
26308,82A-11-RD3,-292.633,327004.888,4406938.575
26309,82A-11-RD3,-293.55,327004.866,4406938.974
26310,82A-11-RD3,-294.467,327004.845,4406939.372
26311,82A-11-RD3,-295.384,327004.824,4406939.77
26312,82A-11-RD3,-296.301,327004.803,4406940.169
26313,82A-11-RD3,-297.218,327004.782,4406940.567
26314,82A-11-RD3,-298.135,327004.762,4406940.966
26315,82A-11-RD3,-299.051,327004.743,4406941.366
26316,82A-11-RD3,-299.967,327004.724,4406941.766
26317,82A-11-RD3,-300.883,327004.706,4406942.167
26318,82A-11-RD3,-301.799,327004.688,4406942.569
26319,82A-11-RD3,-302.715,327004.671,4406942.97
26320,82A-11-RD3,-303.63,327004.654,4406943.373
26321,82A-11-RD3,-304.545,327004.638,4406943.776
26322,82A-11-RD3,-305.46,327004.622,4406944.179
26323,82A-11-RD3,-306.374,327004.606,4406944.583
26324,82A-11-RD3,-307.289,327004.591,4406944.988
26325,82A-11-RD3,-308.203,327004.577,4406945.393
26326,82A-11-RD3,-309.117,327004.563,4406945.799
26327,82A-11-RD3,-310.03,327004.55,4406946.205
26328,82A-11-RD3,-310.944,327004.538,4406946.612
26329,82A-11-RD3,-311.857,327004.526,4406947.019
26330,82A-11-RD3,-312.77,327004.514,4406947.427
26331,82A-11-RD3,-313.683,327004.503,4406947.835
26332,82A-11-RD3,-314.595,327004.494,4406948.244
26333,82A-11-RD3,-315.507,327004.486,4406948.654
26334,82A-11-RD3,-316.419,327004.479,4406949.064
26335,82A-11-RD3,-317.331,327004.474,4406949.475
26336,82A-11-RD3,-318.243,327004.47,4406949.886
