,OptimMethod,ScenarioNum,SimulationShiftType,DatNormMethod,ExplorationRate,ErrorType,LocalWeightsMode,ErrorNorm,ExplorationStage,AcceptProbType,cubesize,ConstNormFactor,GlobalMoveEachDir,XYZ_Axes_StepStd,Dip_StepStd,Slip_StepStd,localWeightRadiusMult,DipDirection_StepStd,SlipParam,SteppingSizeMult,MaxFaultMarkerError,AmplitudeRatioChange,AzimuthMoveEachDirection,AxisRatioChange,DipMoveEachDirection,StartUpdateLocalWeight,nExploreRuns,MO_WeightingMethod,nruns,AcceptanceGoal,Eta,IndMatingProb,IndMutatingProb,InitialTemperature,MCMC_SwitchWeightFreq,MO_SwitchWeightFreq,MatingMethodGlobal,MatingMethodLocal,MatingSwapProb,MatingSwapRange,MutatingMethod,PbMutateParameter,ReductionRate,SelectionMethod,TournamentSize,UpdateLocalWeightsFreqRuleBased,npop,thread_num,OutputImageFreq,Toy,verbose,BaseFolder,GeneralPerturbStrategy,ControlPointMovementUnits,errCalcMethodFaultMarker,DataTypes,JoinType,xy_extent,xy_origin,DatNormCoef,graniteIdx,Windows,ngen,LocalWeightsMethod,MinMismatch,Grav,Mag,Tracer,GT,FaultMarkers
4951,GA,12,Median Datum Shift,MedianInitialRounds,,Global,,Lhalf,,,150,,578.4901282824125,77.94336488699383,2.3657107385220577,44.373488602562915,,6.028800933605779,0.19773804511538035,,525.9912633032466,0.09530036265728754,8.07947564000508,0.22737095408608404,30.328650696301672,,,Proportions,2056,,,0.9502051639811198,0.3201886677351067,,,,cxOnePoint,,,,mutUniformFloat,0.24972618076614977,,selTournament,7.0,,50.0,7825,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,41.0,,0.7741765881682706,0.9837601418858674,0.5393067238574785,0.6875,0.4798701168269024,1.1804459582711047
4952,Annealing,15,Median Datum Shift,Given,None,Local,Once,Lhalf,Explore,Annealing,150,,759.5002594832756,143.6199324938397,3.39163701607261,30.08314233313914,1.1149442901825855,4.038050299995102,0.1619022843436718,,525.4013756569918,0.22475974646153335,9.514717376876906,0.026059347326630625,38.99845907316983,37.0,64.0,Proportions,2814,,,,,0.01879171916817329,,,,,,,,,0.9700033503391052,,,,,7831,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.6298967941680588,0.8754527753012991,0.5482976806181612,0.375,0.45627835111127385,0.89445516380956
4953,Annealing,15,Median Datum Shift,MedianInitialRounds,None,Global,,L1,Explore,Annealing,150,,454.78163804453783,126.28416849666311,4.330067379747774,38.45322837093024,,9.156170004511782,0.16614122739353754,,525.0539569955954,0.06729994213069823,6.381443508907301,0.1792222011328185,29.697381725177518,,45.0,Equal,2448,,,,,0.011731866628321229,,,,,,,,,0.9838282649591704,,,,,7835,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.599760299417577,0.9730418286565395,0.5476922560941008,0.375,0.3512259418770485,0.7518414704601958
4954,MCMC,16,Median Datum Shift,MedianInitialRounds,None,Local,Many,L1,Explore,Error must decrease,150,0.014060437644863071,376.4404868437269,112.52541115072823,2.8915032846786035,55.36997630849764,1.9593898167401718,4.347547870026158,0.1501581026610826,,525.8088121773992,0.08621570774904116,5.581644930220784,0.10438815703512701,26.889410547326968,52.0,41.0,Proportions,3622,,,,,,,,,,,,,,,,,66.0,,7844,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.5597390724243401,0.8457234564042423,0.5293512269730131,0.125,0.49124506739894735,0.8073756113454977
4955,GA,20,Median Datum Shift,MedianInitialRounds,,Local,Many,L1,,,150,,560.0273323998429,75.8193221417933,5.731907258585162,76.72726645978041,1.974326678135884,5.756956738370302,0.17809752750013172,,525.4925592597328,0.20457297914321865,8.748439265953817,0.04313011593773819,31.274186413475746,,,Equal,2448,,,0.855493122916505,0.27455986331344856,,,,,cxLocalErrorPropExchange,,,mutUniformFloat,0.12284217031633851,,selTournament,9.0,,56.0,7861,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,43.0,RuleBased,0.601823191078848,0.8350617549281735,0.5311800861564874,0.125,0.7398660439380625,0.7780080703715163
4956,MCMC,14,Median Datum Shift,Given,None,Local,Once,L2,Explore,Const diff,150,0.009593883784769806,620.8444624182614,105.78847019925547,4.167514674048833,74.81863385552353,1.0538313935290353,2.5512628162821294,0.21147747552899457,,525.2569199651257,0.10389481312526663,5.648185709252485,0.11106183395139346,36.871571997220656,46.0,62.0,Equal,2090,,,,,,,,,,,,,,,,,,,7876,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.6005198777521263,0.8740356984897784,0.541307029672068,0.0625,0.5105368081071175,1.014219852491668
4957,GA,17,Median Datum Shift,MedianInitialRounds,,Global,,Lhalf,,,150,,877.848261230513,82.0884051113515,4.914149148721659,81.48260468101128,,5.9292138354216615,0.09230243849546683,,525.2734740873381,0.09467668855316036,5.185365957091316,0.16435326911085282,34.28828872542877,,,Proportions,3654,,,0.9359239957585374,0.22203695286378072,,,,cxUniform,,0.4778770051443144,,mutGaussian,0.14685135440197117,,selTournament,9.0,,38.0,7881,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,96.0,,0.603328060429422,0.8470917803709682,0.5268407381763349,0.1875,0.6045570824847342,0.8506507011150723
4958,NSGA,21,Median Datum Shift,Given,,Global,,L2,,,150,,377.87732476478527,72.04892516735691,5.817831568596599,83.17363917295611,,5.970804816743591,0.09182495389861604,,525.5897731914846,0.08732515976500362,6.001357179509242,0.21790963679199282,25.08585852776293,,,,2912,,81.71506968340547,,0.34406726708819846,,,,cxTwoPoint,,,,mutPolynomialBounded,0.1660584618686491,,,,,34.0,7882,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,85.0,,0.772201817734192,1.2256407200972244,0.5744323172740698,0.1875,0.727108228739118,1.1463278225605478
4959,MCMC,14,Median Datum Shift,Given,None,Local,Once,L1,Explore,Error must decrease,150,0.013437808145284159,413.5759616653587,137.3762945089219,5.003011392105718,40.32925632805846,1.2183376988924397,8.490567895135046,0.21110309248299847,,525.3477855758537,0.23018385198190305,5.8324130065756155,0.22134484197805315,36.35673702081829,35.0,43.0,Equal,3368,,,,,,,,,,,,,,,,,,,7896,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.5982423962753827,0.7403615865939366,0.5576066203317709,0.125,0.47273568840142716,1.0955080860497788
4960,NSGA,18,Median Datum Shift,Given,,Global,,Lhalf,,,150,,710.775839656784,118.46142407451465,3.883635055088874,72.3000610457564,,5.788292463581116,0.19865682986734398,,525.3442282560491,0.1291956530848264,6.585843930705194,0.10844668192783834,29.627365875111636,,,,2679,,,,0.3637177972450547,,,,cxUniform,,0.5455214558374195,,mutUniformFloat,0.173616938017991,,,,,25.0,7902,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,107.0,,0.604383814110875,1.0579536424062301,0.5509225530949801,0.0625,0.35794498029577143,0.9925978947573936
4961,MCMC,13,Median Datum Shift,Given,LinearErrorBased,Local,Many,L1,Explore,Const diff,150,0.009000129878540684,516.5904007588836,103.19378680705498,6.725135663727264,32.87925010206191,1.4974154271588496,4.104206727711343,0.1779339156948884,1.2600084036411008,525.5700514430472,0.14225425749469325,8.741081139865084,0.10350923268416966,33.54672343000018,41.0,70.0,Equal,3361,,,,,,,,,,,,,,,,,68.0,,7912,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.7596823802954065,0.90284438063429,0.5590899378598742,0.75,0.6538810905236797,0.9325964924591881
4962,MCMC,18,Median Datum Shift,MedianInitialRounds,None,Local,Many,L1,Explore,Const diff,150,0.009667449473287081,614.2169374895976,112.68189326332494,6.879326443741114,87.31397496598011,2.318249615693764,4.771754745455993,0.12374781142903515,,525.597073337762,0.12110454306789481,9.4733593333614,0.21507998276273627,38.79859999681237,35.0,53.0,Proportions,2888,,,,,,,,,,,,,,,,,63.0,,7928,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.6478509360591639,0.9343321649702176,0.5409386553826583,0.25,0.5540799647953466,0.9599038951475969
4963,NSGA,12,Median Datum Shift,MedianInitialRounds,,Local,Many,Lhalf,,,150,,798.1468560376077,96.02832607427924,4.968095762206042,78.45106519439986,1.8009654495592669,3.713945181907352,0.13947290235271356,,525.1434424936576,0.13366225813578803,8.676499627287395,0.17318371927103782,31.774798817698464,,,,2887,,,,0.39893314698280447,,,,,cxLocalErrorPropExchange,,,mutGaussian,0.12235479760731871,,,,,40.0,7942,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,72.0,RuleBased,0.6833847244671952,0.9499234547198171,0.5542852107127502,0.3125,0.5621769887998336,1.0380379681035754
4964,GA,20,Median Datum Shift,MedianInitialRounds,,Global,,Lhalf,,,150,,786.3228497754448,103.07961783331712,2.026203771687011,53.276547481922584,,9.648413004910832,0.14454462057167142,,525.2854761921611,0.18454644617873722,5.122609303120318,0.22052840764590292,38.670990369181446,,,Equal,2342,,,0.8755531073480591,0.3060482496042617,,,,cxTwoPoint,,,,mutUniformFloat,0.12425562227721579,,selTournament,10.0,,41.0,7953,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,57.0,,0.6361286728849349,1.0976535814522967,0.5524329051770062,0.375,0.33288457064996535,0.8226723071454061
4965,MCMC,18,Median Datum Shift,Given,None,Local,Many,Lhalf,Explore,Error must decrease,150,0.010221799381099538,470.18235175798475,131.54883561492937,5.392977626609168,74.81363400800375,2.228838896678148,3.650650301554448,0.09861565192739742,,525.8406147777464,0.20684838096033326,8.718038249444955,0.17821785178626418,39.82694485080707,55.0,60.0,Proportions,2799,,,,,,,,,,,,,,,,,39.0,,7960,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.7426870024505938,0.8254497155303038,0.5512317467043425,0.6875,0.5383958552264354,1.1108576947918871
4966,NSGA,13,Median Datum Shift,Given,,Global,,Lhalf,,,150,,732.2680793937495,114.4530001282132,4.373114441604355,80.78529499475039,,3.1863183325532107,0.09978818878435419,,525.0669314809426,0.23481551715005278,6.721911020637084,0.06597922469862345,36.13954387256758,,,,3499,,86.67549906063947,,0.3502199290992741,,,,cxOnePoint,,,,mutPolynomialBounded,0.2924825919403818,,,,,78.0,7962,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,44.0,,0.7801030136296492,0.985663591225302,0.5532251281829527,0.375,0.6605340730726768,1.3260922756673144
4967,NSGA,16,Median Datum Shift,Given,,Global,,L2,,,150,,508.24619952311855,146.86466703279757,6.33259698454758,58.92717690476147,,4.691814029529024,0.11618041774438718,,525.302000945435,0.10768814788804114,4.246897946369488,0.1811902881028167,39.70120218444073,,,,3336,,101.4197625364138,,0.31787568528194604,,,,cxUniform,,0.3210492359632284,,mutPolynomialBounded,0.1500158832640856,,,,,73.0,7966,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,45.0,,0.703707558738999,0.9998105091934956,0.5350224868348384,0.75,0.36589169012307204,0.8678131075435891
4968,MCMC,15,Median Datum Shift,MedianInitialRounds,LinearErrorBased,Global,,L2,Explore,Track Acceptance,150,0.002848469557268857,399.9112929100625,103.43868055658214,6.5028267380701,41.273121126303785,,4.030236885557379,0.17029091474279384,1.2168922122248071,525.956071307971,0.15839846463969687,8.99522500537004,0.2073624436982127,27.670381184440636,,62.0,Equal,3162,0.11454735383860741,,,,,,,,,,,,,,,,,,7972,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.8033485991948893,0.9101189773576437,0.5294493047926532,0.75,0.49012559392552796,1.3370491198986223
4969,GA,19,Median Datum Shift,MedianInitialRounds,,Global,,L2,,,150,,752.3585953670877,129.60586073213776,3.69282677872874,33.421737734803926,,5.219525692405641,0.20592524377697874,,525.575428110127,0.18651227547512983,4.171190515094591,0.10314835012888013,28.5489548193324,,,Equal,3024,,87.83713765325406,0.9621335548545848,0.32359335616238377,,,,cxOnePoint,,,,mutPolynomialBounded,0.14153181679153543,,selTournament,8.0,,52.0,8021,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,58.0,,0.8344687499218078,0.9914079808557119,0.5400073530278083,0.875,0.4867190541592242,1.2792093615662938
4970,GA,17,Median Datum Shift,MedianInitialRounds,,Local,Once,L2,,,150,,303.9589218500336,140.57116149835934,5.303033850025047,56.32105377502103,1.9049969241623823,2.25446607074623,0.2001877027854414,,525.5165918546272,0.15539662454035374,5.732992874480518,0.09998642552701079,39.17880616942804,,,Equal,3825,,118.7491324564805,0.9319830603646397,0.34567370338942416,,,,,cxTwoPointLocal,,,mutPolynomialBounded,0.26167000440412636,,selTournament,7.0,,56.0,8025,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,68.0,RuleBased,0.8036736434280632,0.9965867856645404,0.5343542671487892,0.875,0.4953969702922854,1.117030194034701
4971,Annealing,11,Median Datum Shift,Given,None,Local,Once,L1,Explore,Annealing,150,,513.0964066087291,101.45172414840002,4.667980716591639,61.612227677450115,2.357511723427025,4.604801647282357,0.2101060344871175,,525.6977706548497,0.23701302239296362,6.138616027928862,0.02880212975828813,26.67682551155031,52.0,49.0,Proportions,3353,,,,,0.02124533328814227,,,,,,,,,0.9846259009274076,,,,,8031,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.7266953114821268,0.8954450335944507,0.5384184109825338,0.5625,0.38656696290862547,1.2505461499250243
4972,Annealing,18,Median Datum Shift,MedianInitialRounds,LinearErrorBased,Local,Many,Lhalf,Explore,Annealing,150,,432.2464677286274,116.67524435405221,6.632943604860193,79.28265375254188,1.8009612248250455,9.374296423195855,0.16261519630059262,1.1415613190540732,525.9012256974802,0.2328550419412619,6.451308058133222,0.07202587044335526,27.060361768742137,47.0,63.0,Proportions,3192,,,,,0.003772968030375223,,,,,,,,,0.9554202700833546,,,70.0,,8083,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.5484821380752831,1.0798240533352854,0.5335860703235329,0.0,0.5034705026830584,0.6255300640345389
4973,MCMC,12,Median Datum Shift,Given,LinearErrorBased,Local,Once,Lhalf,Explore,Track Acceptance,150,0.007319997740538802,306.7405572410926,135.67933770390613,6.719961523709012,71.05767790831626,1.5848982960192846,4.100843951917814,0.1067612732135432,1.0669821061467422,525.0526563806292,0.0657426044005163,5.6189923618151845,0.20082154274075845,36.972199507993196,59.0,58.0,Proportions,3451,0.1767490799406944,,,,,,,,,,,,,,,,,,8152,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.7777787266606173,0.9704024003859765,0.6300516548301522,0.5625,0.53152715945441,1.194412418632548
4974,MCMC,17,Median Datum Shift,Given,None,Local,Many,L1,Explore,Const diff,150,0.014656894738220044,390.0026688874497,125.41684028412152,3.0794545345965076,39.63085950956177,1.4037897192634403,8.463341029750502,0.1548532577813832,,525.795583453225,0.24628742796971953,4.614939424335736,0.12919991367181505,34.56800623540641,51.0,44.0,Proportions,3151,,,,,,,,,,,,,,,,,46.0,,8264,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.5798497840671699,0.844665065494382,0.5091158733898502,0.0,0.6616241076183892,0.8838438738332283
4975,NSGA,20,Median Datum Shift,Given,,Local,Once,Lhalf,,,150,,705.8796913454453,120.54413680616193,5.393140391033198,74.51367838847594,2.463862753387693,7.620298581195568,0.15069552505092976,,525.797789578534,0.08667735449818553,6.273650504318059,0.09148073790693372,29.10395701602465,,,,2032,,,,0.2459530720920282,,,,,cxTwoPointLocal,,,mutGaussian,0.15308354887294123,,,,,78.0,8286,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,26.0,RuleBased,0.7549843414698696,1.249171718748725,0.6482918929861987,0.25,0.6247834417544448,1.0026746538599791
4976,Annealing,18,Median Datum Shift,MedianInitialRounds,LinearErrorBased,Local,Once,L1,Explore,Annealing,150,,459.5491880551441,132.0870894533685,5.4708080249981235,43.70594501106849,1.7482990947918229,5.615775118111195,0.21329587077281684,1.4191064064317827,525.4748605186106,0.15931689810270833,5.833003505519789,0.05973548276681466,35.208752869863105,45.0,52.0,Equal,3425,,,,,0.01695110907483902,,,,,,,,,0.95396000774002,,,,,8291,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.5550447017170944,0.9197237770446733,0.56692581251546,0.0,0.46872402068365293,0.8198498983416856
4977,GA,21,Median Datum Shift,Given,,Local,Once,L1,,,150,,475.7465392752291,98.77903714348996,5.903562082912092,59.88692332103865,1.3612554118298226,4.0992629556514455,0.12553993633096464,,525.2008594368998,0.06977324235569851,4.031431177273284,0.22731822856628356,25.568343431503564,,,Equal,3031,,,0.8170591502475846,0.32988086643825953,,,,,cxTwoPointLocal,,,mutUniformFloat,0.15996202011419178,,selTournament,4.0,,36.0,8305,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,84.0,RuleBased,0.6875226449439452,0.9915215901976201,0.5735864663446185,0.375,0.4499403690558879,1.0475647991215993
4978,MCMC,13,Median Datum Shift,MedianInitialRounds,None,Local,Once,Lhalf,Explore,Track Acceptance,150,0.00551081408810372,360.09692715575324,75.00899313084189,3.7002268018428945,52.67720413446,2.096499812971606,7.497882962398716,0.09262635729137628,,525.2433505924085,0.2435257852024092,5.181551416718656,0.05796798342509357,27.478521853086278,54.0,47.0,Equal,3387,0.06033473738201241,,,,,,,,,,,,,,,,,,8332,15,False,True,Combo_Scratch,OnlyGlobal,Absolute value,Distance,"['Grav', 'Mag', 'Tracer', 'GT', 'FaultMarkers']",LINES,"[8850, 9000, 3900]","[316448, 4379166, -2700]","{'Grav': 2.4, 'Tracer': 1.0, 'FaultMarkers': 500, 'GT': 315, 'Mag': 300}",4,False,,,0.6263594679110897,0.8927183785786388,0.6156549578877257,0.3125,0.5152558092117886,0.7956681938772949
